Run: 0
The hyp is : 0
true best: 0, found best: 0, queries: 200 
true best: 5, found best: 5, queries: 85 
alpha_j: 0.070895, p_j: 0.000007, rej: 1 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.074953, p_j: 0.109647, rej: 0 
The hyp is : 1
true best: 4, found best: 4, queries: 127 
alpha_j: 0.016300, p_j: 0.015986, rej: 1 
The hyp is : 1
true best: 1, found best: 1, queries: 141 
alpha_j: 0.076172, p_j: 0.057856, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 77 
alpha_j: 0.079494, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 79 
alpha_j: 0.017287, p_j: 0.000035, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.079943, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.017385, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 131 
alpha_j: 0.014807, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.012314, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.010440, p_j: 0.332851, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 99 
alpha_j: 0.009031, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.073820, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 181 
alpha_j: 0.016053, p_j: 0.000339, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 121 
alpha_j: 0.075232, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.016360, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.013935, p_j: 0.040261, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011589, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.009825, p_j: 0.000000, rej: 1 
The hyp is : 1
true best: 5, found best: 5, queries: 200 
alpha_j: 0.071476, p_j: 0.162262, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.015544, p_j: 0.000000, rej: 1 
The hyp is : 1
true best: 5, found best: 5, queries: 187 
alpha_j: 0.073285, p_j: 0.000011, rej: 1 
The hyp is : 1
true best: 7, found best: 7, queries: 200 
alpha_j: 0.077010, p_j: 0.008800, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 43 
alpha_j: 0.080215, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.017444, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.014858, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 171 
alpha_j: 0.012356, p_j: 0.000000, rej: 1 
The hyp is : 1
true best: 3, found best: 3, queries: 123 
alpha_j: 0.076747, p_j: 0.037641, rej: 1 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.079989, p_j: 0.001444, rej: 1 
The hyp is : 1
true best: 5, found best: 5, queries: 200 
alpha_j: 0.082779, p_j: 0.017571, rej: 1 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.085180, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 137 
alpha_j: 0.087246, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 5, found best: 5, queries: 200 
alpha_j: 0.018973, p_j: 0.041527, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.016160, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.013439, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011394, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.009856, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008672, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 153 
alpha_j: 0.007736, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 183 
alpha_j: 0.006979, p_j: 0.000002, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.076029, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.016534, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.014082, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011711, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 83 
alpha_j: 0.009929, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 105 
alpha_j: 0.008589, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.007557, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.006741, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 7, found best: 7, queries: 200 
alpha_j: 0.006082, p_j: 0.049374, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005538, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005083, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 7, found best: 7, queries: 145 
alpha_j: 0.004695, p_j: 0.002824, rej: 1 
The hyp is : 0
true best: 0, found best: 1, queries: 200 
alpha_j: 0.065912, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.014334, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.012208, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010153, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.008608, p_j: 0.000118, rej: 1 
The hyp is : 1
true best: 8, found best: 8, queries: 57 
alpha_j: 0.064349, p_j: 0.000006, rej: 1 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.069319, p_j: 0.000001, rej: 1 
The hyp is : 1
true best: 5, found best: 5, queries: 143 
alpha_j: 0.073596, p_j: 0.016673, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.077277, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 5, found best: 5, queries: 200 
alpha_j: 0.016805, p_j: 0.113106, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.014313, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011904, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.010092, p_j: 0.031433, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008730, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.007681, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.006852, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 155 
alpha_j: 0.006182, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.005629, p_j: 0.010420, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005166, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.004773, p_j: 0.000000, rej: 1 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.066765, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.014519, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.012366, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 73 
alpha_j: 0.010284, p_j: 0.000993, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.066216, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.014400, p_j: 0.472563, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 103 
alpha_j: 0.012265, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010200, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008647, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 179 
alpha_j: 0.007481, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006582, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005871, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.005297, p_j: 0.094075, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.004823, p_j: 0.872872, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.004427, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.004089, p_j: 0.031880, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003800, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 67 
alpha_j: 0.003548, p_j: 0.003299, rej: 1 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.058180, p_j: 0.199102, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 41 
alpha_j: 0.012652, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010776, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008962, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.007598, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 191 
alpha_j: 0.006573, p_j: 0.000544, rej: 1 
The hyp is : 1
true best: 5, found best: 5, queries: 137 
alpha_j: 0.057519, p_j: 0.000371, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.063441, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 5, found best: 5, queries: 49 
alpha_j: 0.013796, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.066615, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.014487, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.069249, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.015060, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.012827, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 149 
alpha_j: 0.010667, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 177 
alpha_j: 0.009043, p_j: 0.000006, rej: 1 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.066901, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.071515, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 43 
alpha_j: 0.015552, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.013246, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 195 
alpha_j: 0.011016, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.009339, p_j: 0.536340, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 67 
alpha_j: 0.008079, p_j: 0.000010, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.067507, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 95 
alpha_j: 0.014681, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.012504, p_j: 0.127662, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.010399, p_j: 0.019329, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.008816, p_j: 0.246126, rej: 0 
The hyp is : 1
true best: 7, found best: 7, queries: 200 
alpha_j: 0.007626, p_j: 0.087443, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006710, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005986, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005400, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004917, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004513, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 5, found best: 5, queries: 200 
alpha_j: 0.004169, p_j: 0.187514, rej: 0 
The hyp is : 1
true best: 3, found best: 3, queries: 200 
alpha_j: 0.003874, p_j: 0.025288, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003617, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 131 
alpha_j: 0.003392, p_j: 0.002716, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.058570, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.012737, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010848, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 200 
alpha_j: 0.009022, p_j: 0.000631, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 99 
alpha_j: 0.059800, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.013005, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011076, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.009211, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.007809, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 177 
alpha_j: 0.006756, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.058732, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.012772, p_j: 0.190353, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010879, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.009047, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 71 
alpha_j: 0.007670, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 200 
alpha_j: 0.006635, p_j: 0.000002, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.057933, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 2, found best: 2, queries: 200 
alpha_j: 0.012599, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010730, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008924, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 7, found best: 7, queries: 103 
alpha_j: 0.007566, p_j: 0.000070, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 59 
alpha_j: 0.058246, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 127 
alpha_j: 0.012667, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010789, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 167 
alpha_j: 0.008972, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 77 
alpha_j: 0.007607, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006580, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005790, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 1, found best: 1, queries: 165 
alpha_j: 0.005165, p_j: 0.005044, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 63 
alpha_j: 0.056042, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.012187, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.010380, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008633, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 105 
alpha_j: 0.007319, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 83 
alpha_j: 0.056800, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 8, found best: 8, queries: 107 
alpha_j: 0.012352, p_j: 0.000000, rej: 1 
The hyp is : 1
true best: 1, found best: 1, queries: 200 
alpha_j: 0.061100, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 123 
alpha_j: 0.013287, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.011317, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.009412, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 87 
alpha_j: 0.007979, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006903, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006073, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 131 
alpha_j: 0.005418, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 7, found best: 7, queries: 200 
alpha_j: 0.004888, p_j: 0.036384, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004451, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004085, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003773, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003506, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 6, found best: 6, queries: 97 
alpha_j: 0.003274, p_j: 0.000025, rej: 1 
The hyp is : 1
true best: 4, found best: 4, queries: 200 
alpha_j: 0.054762, p_j: 0.000000, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.061069, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.013281, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 51 
alpha_j: 0.011311, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 61 
alpha_j: 0.009407, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.007975, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006899, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006070, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 1, queries: 200 
alpha_j: 0.005415, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004885, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004448, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004082, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 167 
alpha_j: 0.003772, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003504, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003272, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.003068, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.002888, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.002728, p_j: 1.000000, rej: 0 
The hyp is : 1
true best: 4, found best: 4, queries: 103 
alpha_j: 0.002584, p_j: 0.000221, rej: 1 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.053170, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 55 
alpha_j: 0.011563, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 141 
alpha_j: 0.009848, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.008190, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006944, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.006007, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.005285, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004714, p_j: 1.000000, rej: 0 
The hyp is : 0
true best: 0, found best: 0, queries: 200 
alpha_j: 0.004253, p_j: 1.000000, rej: 0 
